Stop ID,Stop Name,Latitude,Longitude,Direction,Routes,Route Count
156,Jackson & Chicago River,41.877972,-87.638512,90,"['126-East^', '130-East^', '37-North^', '7-East^']",4
156,Jackson & Franklin,41.87808,-87.635449,90,"['1-South^', '126-East^', '130-East^', '28-South^', '7-East^']",5
156,Lasalle & 321 North,41.888568,-87.632377,359,"['Brown*', 'Purple*']",2
156,Lasalle & Burton,41.909309,-87.632979,356,[''],1
156,Lasalle & Chicago,41.896973,-87.632602,359,"['66-East^', '66-West^']",2
156,Lasalle & Delaware,41.899535,-87.63268,359,[''],1
156,Lasalle & Division,41.904266,-87.632817,354,"['70-East^', 'Red*']",2
156,Lasalle & Erie,41.893878,-87.632526,359,[''],1
156,Lasalle & Eugenie,41.912649,-87.633026,5,['73-East^'],1
156,Lasalle & Goethe,41.906045,-87.632887,358,[''],1
156,Lasalle & Grand,41.891816,-87.632451,0,[''],1
156,Lasalle & Huron,41.895051,-87.632552,0,[''],1
156,Lasalle & Illinois,41.890583,-87.632416,357,[''],1
156,Lasalle & Kinzie,41.889516,-87.632394,359,[''],1
156,Lasalle & Madison,41.881836,-87.632301,358,"['124-West^', '134-South^+', '135-South^+', '136-South^+', '157-West^', '19-West^+', '20-West^', '56-North^', '60-West^', 'J14-North^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",14
156,Lasalle & Maple,41.902152,-87.632753,359,[''],1
156,Lasalle & North Avenue,41.911007,-87.633005,358,"['72-East^', '73-East^', '9-North^']",3
156,Lasalle & Oak,41.900806,-87.632697,0,[''],1
156,Lasalle & Quincy,41.878669,-87.632213,0,"['Brown*', 'Orange*', 'Pink*', 'Purple*']",4
156,Lasalle & Randolph,41.884293,-87.63234,358,[''],1
156,Lasalle & Schiller,41.908024,-87.632948,358,[''],1
156,Lasalle & Wacker,41.886597,-87.63236,357,"['135-North^+', '135-South^+', '136-North^+', '136-South^+', 'Blue*', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",10
156,Sheridan & Barry,41.938068,-87.639418,359,[''],1
156,Sheridan & Briar,41.938609,-87.639434,0,"['134-North^+', '134-South^+', '143-North^+', '143-South^+']",4
156,Sheridan & Diversey,41.93333,-87.639232,0,"['76-West^', '77-West^']",2
156,Sheridan & Oakdale,41.935869,-87.639342,358,[''],1
156,Sheridan & Surf,41.934695,-87.639289,358,[''],1
156,Sheridan & Wellington,41.936853,-87.639375,0,[''],1
156,Stockton & Arlington,41.926583,-87.637641,308,"['143-North^+', '143-South^+']",2
156,Stockton & Armitage,41.918172,-87.634382,347,[''],1
156,Stockton & Dickens,41.920358,-87.635557,350,[''],1
156,Stockton & Fullerton,41.925308,-87.635827,349,[''],1
156,Stockton & Lasalle,41.913792,-87.631706,352,[''],1
156,Stockton & Lincoln,41.915883,-87.633237,318,[''],1
156,Stockton & Roslyn,41.92778,-87.638657,0,[''],1
156,Stockton & Webster,41.921605,-87.635588,351,[''],1
156,Stockton & Wrightwood,41.93127,-87.638897,351,[''],1
156,Union Station Transit Center,41.877677,-87.639994,137,"['1-South^', '121-North^+', '121-South^+', '151-North^', '151-South^', '28-North^', '28-South^']",7
156,320 N Lasalle,41.888498,-87.632653,172,"['Brown*', 'Purple*']",2
156,Adams & S. Wacker,41.879421,-87.636527,329,"['1-North^', '121-South^+', '126-West^', '130-West^', '134-South^+', '135-South^+', '136-South^+', '7-West^']",8
156,Adams & Wells,41.879439,-87.634241,270,"['1-North^', '126-West^', '130-West^', '28-North^', '37-South^', '7-West^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",10
156,Belmont & Broadway,41.939993,-87.644068,90,"['36-North^', '36-South^']",2
156,Belmont & Halsted Terminal,41.940207,-87.648788,178,"['151-North^', '151-South^', '77-East^', '77-West^', '8-North^']",5
156,Belmont & Orchard,41.939965,-87.647,89,[''],1
156,Belmont & Pine Grove,41.940031,-87.642114,87,[''],1
156,Belmont & Sheridan,41.940053,-87.639759,80,"['134-North^+', '143-North^+', '77-East^']",3
156,Lasalle & Adams,41.879548,-87.632351,180,[''],1
156,Lasalle & Burton,41.908899,-87.633192,179,[''],1
156,Lasalle & Chestnut,41.897907,-87.632865,175,[''],1
156,Lasalle & Chicago,41.896254,-87.632827,179,['66-East^'],1
156,Lasalle & Delaware,41.898933,-87.632905,163,[''],1
156,Lasalle & Division,41.903593,-87.633032,171,"['70-East^', 'Red*']",2
156,Lasalle & Eugenie,41.912578,-87.63334,199,['73-East^'],1
156,Lasalle & Goethe,41.905482,-87.633095,176,[''],1
156,Lasalle & Grand,41.891313,-87.632722,179,[''],1
156,Lasalle & Hubbard,41.889705,-87.632674,172,[''],1
156,Lasalle & Huron,41.894524,-87.632793,178,[''],1
156,Lasalle & Madison,41.881541,-87.6324,178,"['134-North^+', '135-North^+', '136-North^+', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",7
156,Lasalle & Maple,41.901933,-87.632981,174,[''],1
156,Lasalle & North Ave,41.910878,-87.633272,175,"['72-East^', '73-East^', '9-North^']",3
156,Lasalle & Oak,41.90026,-87.632933,175,[''],1
156,Lasalle & Ontario,41.89293,-87.632737,180,[''],1
156,Lasalle & Randolph/Washington,41.883988,-87.632526,176,[''],1
156,Lasalle & Schiller,41.907379,-87.633151,175,[''],1
156,Lasalle & Wacker/Lake,41.886354,-87.632594,180,"['135-North^+', '135-South^+', '136-North^+', '136-South^+', 'Blue*', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",10
156,Sheridan & Barry,41.937492,-87.639515,179,[''],1
156,Sheridan & Briar,41.938441,-87.6394195,206,"['134-South^+', '143-South^+']",2
156,Sheridan & Diversey,41.933097,-87.639405,180,"['76-East^', '76-West^', '77-West^']",3
156,Sheridan & Oakdale,41.935441,-87.639446,177,[''],1
156,Sheridan & Surf,41.934186,-87.639407,180,[''],1
156,Sheridan & Wellington,41.936363,-87.639435,178,[''],1
156,Stockton & Arlington,41.926481,-87.637673,132,"['143-North^+', '143-South^+']",2
156,Stockton & Armitage,41.918447,-87.634512,166,[''],1
156,Stockton & Dickens,41.920451,-87.635691,166,[''],1
156,Stockton & Fullerton,41.925386,-87.635996,162,[''],1
156,Stockton & Lasalle,41.914103,-87.631888,160,[''],1
156,Stockton & Lincoln,41.916133,-87.633506,143,[''],1
156,Stockton & Roslyn,41.928098,-87.638863,178,[''],1
156,Stockton & Webster,41.922192,-87.635794,179,[''],1
156,Stockton & Wrightwood,41.931243,-87.63904,173,[''],1
156,Union Station Transit Center,41.877677,-87.639994,137,"['1-South^', '121-North^+', '121-South^+', '151-North^', '151-South^', '28-North^', '28-South^']",7
157,2102 W Ogden,41.870513,-87.678968,42,[''],1
157,900 W Taylor,41.869491,-87.648308,88,[''],1
157,Canal & Madison,41.882075,-87.639622,213,"['124-West^', '130-West^']",2
157,Chestnut & Lake Shore Drive,41.898442,-87.61831,92,[''],1
157,Chicago & Mies Van Der Rohe,41.896828,-87.621702,270,"['26-North^+', '26-South^+', '3-North^', '3-South^', '66-East^', '66-West^']",6
157,Clinton & Monroe,41.880481,-87.64136,90,['192-North^+'],1
157,Dewitt & Chestnut,41.898596,-87.620233,181,[''],1
157,Fairbanks & Erie,41.894049,-87.620226,359,[''],1
157,Fairbanks & Superior,41.895668,-87.620308,359,"['120-North^+', '120-South^+', '121-North^+', '121-South^+']",4
157,Jefferson & Harrison,41.874636,-87.642336,360,"['1-South^', '125-North^+', '37-North^', '7-West^', 'Blue*']",5
157,Jefferson & Jackson,41.878245,-87.642437,0,['192-North^+'],1
157,Jefferson & Polk,41.872231,-87.642258,358,[''],1
157,Jefferson & Taylor,41.869948,-87.642169,360,[''],1
157,Jefferson & Van Buren,41.876944,-87.642417,0,"['1-South^', '124-East^', '125-South^+', '126-West^', '37-North^', '7-East^']",6
157,Michigan & E. Wacker,41.887877,-87.624424,3,"['10-North^', '2-North^+', '20-East^', '6-North^+']",4
157,Michigan & Grand,41.8917195,-87.6240417,251,"['143-North^+', '146-North^+', '147-North^+', '148-North^+', '151-North^']",5
157,Michigan & Hubbard (Tribune Bldg.),41.89002082,-87.62402627,270,"['10-South^', '120-South^+', '121-South^+', '143-South^+', '146-South^+', '147-South^+', '148-South^+', '151-South^', '2-South^+']",9
157,Michigan & Randolph,41.885132,-87.624334,360,"['143-North^+', '143-South^+', '147-North^+', '147-South^+', '151-South^', '19-West^+', '26-North^+', '26-South^+', '3-North^', '3-South^', '6-North^+', 'X4-South^+']",12
157,Michigan & South Water,41.886528,-87.624407,358,"['120-North^+', '121-North^+', '146-North^+', '148-North^+', '4-North^', '4-South^', 'X4-South^+']",7
157,Mies Van Der Rohe & Delaware,41.899133,-87.621846,1,[''],1
157,Mies Van Der Rohe & Pearson,41.897431,-87.621773,359,"['10-North^', '125-North^+']",2
157,Ogden & California,41.861047,-87.695862,66,"['94-North^', '94-South^']",2
157,Ogden & Central Park,41.854198,-87.7155,64,"['82-North^', '82-South^', 'Pink*']",3
157,Ogden & Hamlin,41.85265,-87.720122,64,[''],1
157,Ogden & Homan,41.856021,-87.710444,65,[''],1
157,Ogden & Kedzie,41.857862,-87.705605,62,"['52-North^', '52-South^']",2
157,Ogden & Lawndale,41.853537,-87.717303,64,[''],1
157,Ogden & Rockwell,41.862858,-87.691013,65,"['18-East^', '18-West^']",2
157,Ogden & Sacramento,41.859258,-87.701107,74,"['18-East^', '18-West^']",2
157,Ogden & Spaulding,41.856907,-87.708003,64,[''],1
157,Ogden & Springfield,41.851825,-87.72242,69,"['21-East^', '21-West^']",2
157,Ogden & St. Louis,41.855264,-87.712662,63,[''],1
157,Ogden & Taylor,41.869392,-87.6803,41,[''],1
157,Ogden & Washtenaw,41.862052,-87.693117,58,[''],1
157,Ohio & St. Clair,41.892528,-87.622841,89,['2-North^+'],1
157,Polk & Damen,41.871448,-87.675495,87,['50-North^'],1
157,Polk & Wolcott,41.871475,-87.673919,90,[''],1
157,Polk & Wood,41.871505,-87.671665,90,['7-West^'],1
157,Polk Pink Line Station,41.871542,-87.669577,90,"['7-East^', 'Pink*']",2
157,Pulaski Pink Line Station,41.854037,-87.72454,88,"['53-North^', '53-South^', 'Pink*']",3
157,Taylor & Aberdeen,41.869402,-87.654409,89,[''],1
157,Taylor & Ashland,41.869196,-87.666702,90,"['9-North^', '9-South^', 'X9-North^+', 'X9-South^+']",4
157,Taylor & Halsted,41.869507,-87.647281,90,['8-South^'],1
157,Taylor & Laflin,41.869244,-87.664271,91,[''],1
157,Taylor & Loomis,41.869279,-87.661809,89,[''],1
157,Taylor & Marshfield,41.869189,-87.667682,90,[''],1
157,Taylor & Morgan,41.869439,-87.651328,94,[''],1
157,Taylor & Oakley,41.868995,-87.683765,90,[''],1
157,Taylor & Racine,41.869356,-87.656436,88,"['60-East^', '60-West^']",2
157,Taylor & Throop,41.869326,-87.65937,89,[''],1
157,Washington & Clark/Dearborn,41.883183,-87.63032,90,['Blue*'],1
157,Washington & Franklin,41.883169,-87.635649,90,"['19-West^+', '20-East^', '56-South^', 'J14-South^']",4
157,Washington & Lasalle,41.883179,-87.632816,90,"['Brown*', 'Orange*', 'Pink*', 'Purple*']",4
157,Washington & State,41.883203,-87.627293,116,"['124-East^', '151-North^', '20-West^', '4-North^', '4-South^', '56-South^', '60-East^', '60-West^', '66-East^', '66-West^', 'J14-South^', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*', 'Red*']",17
157,Western & Roosevelt,41.866453,-87.68591,359,"['12-East^', '12-West^', '49-North^', '49-South^', 'X49-North^+', 'X49-South^+']",6
157,Western & Taylor,41.868853,-87.68598,0,"['49-North^', '49-South^']",2
157,2102 W Ogden,41.870712,-87.67914,223,[''],1
157,900 W Taylor,41.86966,-87.649209,270,[''],1
157,Chestnut & Lake Shore Drive,41.898442,-87.61831,92,[''],1
157,Chicago & Fairbanks,41.896748,-87.62058,108,"['120-North^+', '121-North^+', '26-North^+', '3-North^', '66-East^']",5
157,Clinton & Jackson,41.878017,-87.64109,181,"['126-East^', '126-West^', '7-East^', '7-West^']",4
157,Clinton & Madison,41.881414,-87.641287,180,"['124-West^', '125-South^+', '130-East^', '192-South^+']",4
157,Clinton & Polk,41.871847,-87.640993,179,[''],1
157,Clinton & Taylor,41.87002,-87.640913,178,[''],1
157,Clinton Blue Line Station,41.875435,-87.641098,193,"['37-North^', '37-South^', 'Blue*']",3
157,Fairbanks & Huron,41.895184,-87.620371,179,"['120-South^+', '121-South^+', '3-South^', '66-West^']",4
157,Lake Shore & Chestnut/Pearson,41.898228,-87.618034,155,[''],1
157,Madison & Canal,41.88191833,-87.63901267,271,"['124-East^', '125-North^+', '130-West^', '60-East^']",4
157,Madison & Dearborn/State,41.88202,-87.6291,270,"['151-North^', '22-North^', '24-North^', '36-North^', '62-North^', 'Blue*', 'Red*']",7
157,Madison & Franklin,41.881984,-87.635887,270,"['19-West^+', '20-West^', '37-North^', '56-North^', 'J14-North^']",5
157,Madison & Lasalle,41.882001,-87.632942,268,"['134-North^+', '135-North^+', '136-North^+', '156-North^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",8
157,Madison & Wabash,41.882129,-87.625855,270,"['56-North^', '66-East^', 'J14-North^', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",8
157,Michigan & Hubbard (Wrigley Bldg.),41.889919,-87.624258,189,"['10-North^', '10-South^', '120-South^+', '121-South^+', '146-South^+', '148-South^+', '2-North^+', '2-South^+']",8
157,Michigan & Illinois,41.8911994,-87.6242826,180,"['2-North^+', '29-North^', '65-East^']",3
157,Michigan & Lake/Randolph,41.885079,-87.624651,177,"['143-North^+', '147-North^+', '19-West^+', '20-East^', '26-North^+', '3-North^', '4-North^', '6-North^+', '66-West^']",9
157,Michigan & Ohio,41.892697,-87.62435,180,"['10-South^', '143-North^+', '143-South^+', '146-North^+', '146-South^+', '147-North^+', '147-South^+', '148-North^+', '148-South^+', '151-North^', '151-South^', '26-South^+']",12
157,Michigan & South Water,41.887009,-87.624634,179,"['120-North^+', '121-North^+', '146-North^+', '148-North^+', '20-East^', '4-North^', '4-South^', '6-North^+', 'X4-South^+']",9
157,Michigan & Washington,41.883478,-87.624567,182,"['124-West^', '143-South^+', '147-South^+', '151-South^', '20-West^', '26-South^+', '3-South^', '4-South^', '60-West^', 'X4-South^+']",10
157,Ogden & California,41.861548,-87.69556,247,"['94-North^', '94-South^']",2
157,Ogden & Central Park,41.854698,-87.714904,245,"['82-North^', 'Pink*']",2
157,Ogden & Hamlin,41.852955,-87.719726,243,[''],1
157,Ogden & Homan,41.8564,-87.710082,245,[''],1
157,Ogden & Kedzie,41.858084,-87.705269,244,['52-North^'],1
157,Ogden & Lawndale,41.853868,-87.717364,246,[''],1
157,Ogden & Rockwell,41.863272,-87.690743,246,"['18-East^', '18-West^']",2
157,Ogden & Sacramento,41.859418,-87.701615,245,"['18-East^', '18-West^']",2
157,Ogden & Spaulding,41.857225,-87.707676,244,[''],1
157,Ogden & Springfield,41.852122,-87.722087,245,[''],1
157,Ogden & St. Louis,41.855532,-87.712469,244,[''],1
157,Ogden & Taylor,41.869265,-87.68084,222,['12-East^'],1
157,Ogden & Washtenaw,41.862223,-87.693603,244,[''],1
157,Ontario & Fairbanks,41.89343,-87.620694,269,['2-South^+'],1
157,Ontario & St. Clair,41.893398,-87.62257,269,[''],1
157,Pearson & Dewitt,41.89769,-87.619972,270,[''],1
157,Pearson & Mies Van Der Rohe,41.897583,-87.621643,275,"['10-North^', '125-North^+']",2
157,Polk & Damen,41.871545,-87.676072,268,"['50-North^', '50-South^']",2
157,Polk & Wolcott,41.871625,-87.67353,268,[''],1
157,Polk & Wood,41.871665,-87.671113,270,['7-West^'],1
157,Polk Pink Line Station,41.871697,-87.66962,270,"['7-East^', 'Pink*']",2
157,Pulaski & Cermak,41.85205,-87.724742,357,"['21-West^', '53-North^', '53-South^']",3
146,State & Monroe,41.880988,-87.627823,179,"['Blue*', 'Red*']",2
146,State & Polk,41.871977,-87.62768,179,[''],1
146,State & Van Buren,41.877075,-87.627723,185,"['130-West^', '147-North^+', '36-South^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",7
146,State & Washington,41.883445,-87.627966,180,"['4-North^', '4-South^', '66-East^', '66-West^', 'Blue*', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",10
146,Wacker (Upper) & Michigan,41.888379,-87.6250455,262,"['120-North^+', '120-South^+', '121-North^+', '121-South^+', '134-South^+', '135-South^+', '136-South^+', '6-South^+']",8
147,Congress Plaza & Michigan,41.87483771,-87.62366029,31,"['1-South^', '126-East^', '126-West^', '143-North^+', '26-South^+', '28-South^', '3-South^', '4-South^', '7-East^', '7-West^', 'J14-South^', 'X4-South^+']",12
147,Foster & Marine Drive,41.976501,-87.652662,263,"['136-North^+', '136-South^+', '146-North^+']",3
147,Howard & Sheridan,42.019302,-87.66647,268,[''],1
147,Ida B Wells Drive & Michigan,41.875856,-87.6239795,263,"['1-North^', '26-North^+', '28-North^', '3-North^', '4-North^', '6-North^+', 'J14-North^', 'X4-North^+']",8
147,Ida B Wells Drive & Wabash,41.875722,-87.626365,300,['Red*'],1
147,Michigan & Chestnut,41.898145,-87.623981,0,"['10-South^', '125-South^+']",2
147,Michigan & Delaware/Walton,41.8995372,-87.6240194,214,"['143-North^+', '143-South^+', '148-North^+', '148-South^+']",4
147,Michigan & Grand,41.8917195,-87.6240417,251,"['157-East^', '2-North^+']",2
147,Michigan & Hubbard (Tribune Bldg.),41.89002082,-87.62402627,270,"['120-North^+', '120-South^+', '121-North^+', '121-South^+', '66-East^', '66-West^']",6
147,Michigan & Huron,41.894823,-87.624082,0,"['10-North^', '125-North^+', '125-South^+', '26-North^+', '26-South^+', '3-North^', '3-South^']",7
147,Michigan & Ontario,41.893189,-87.624075,0,"['125-North^+', '157-West^', '2-South^+']",3
147,Michigan & Randolph,41.885132,-87.624334,360,"['143-South^+', '151-North^', '157-East^', '157-West^', '19-West^+', '66-East^']",6
147,Michigan & South Water,41.886528,-87.624407,358,"['120-North^+', '121-North^+', '20-East^', '4-North^', '4-South^', '6-North^+', 'X4-South^+']",7
147,Paulina & Howard Terminal,42.0176915,-87.673156,11,"['206-East^', '206-West^', 'Purple*', 'Red*', 'Yellow*']",5
147,Rogers & Ashland,42.01814,-87.67097,234,[''],1
147,Rogers & Greenview,42.019099,-87.66896,239,[''],1
147,Rogers & Paulina,42.017448,-87.672368,232,[''],1
147,Sheridan & Ardmore,41.987408,-87.655267,0,['84-East^'],1
147,Sheridan & Arthur (Red Line),42.00011,-87.6606,358,"['155-East^', '155-West^']",2
147,Sheridan & Balmoral,41.980308,-87.655043,358,[''],1
147,Sheridan & Berwyn ,41.977999,-87.654935,0,"['146-South^+', '92-West^']",2
147,Sheridan & Birchwood,42.017962,-87.665582,347,[''],1
147,Sheridan & Broadway/Devon,41.9980632,-87.6603688,140,[''],1
147,Sheridan & Bryn Mawr,41.983469,-87.65512,359,[''],1
147,Sheridan & Catalpa,41.981728,-87.655099,0,[''],1
147,Sheridan & Chase,42.014241,-87.664115,338,[''],1
147,Sheridan & Estes,42.011876,-87.662891,341,[''],1
147,Sheridan & Foster,41.977021,-87.654919,340,[''],1
147,Sheridan & Glenlake,41.992415,-87.655362,0,[''],1
147,Sheridan & Granville,41.994688,-87.655457,355,[''],1
147,Sheridan & Hollywood,41.985322,-87.655186,0,['84-East^'],1
147,Sheridan & Jarvis,42.01637,-87.665054,348,[''],1
147,Sheridan & Kenmore,41.998138,-87.656872,270,[''],1
147,Sheridan & Loyola,42.001789,-87.660679,358,['Red*'],1
147,Sheridan & Lunt,42.009374,-87.662036,346,['96-West^'],1
147,Sheridan & Morse,42.008224,-87.661676,347,['96-West^'],1
147,Sheridan & North Shore,42.003949,-87.660694,359,[''],1
147,Sheridan & Pratt,42.005703,-87.660782,345,[''],1
147,Sheridan & Rosemont,41.996557,-87.65552,0,[''],1
147,Sheridan & Sherwin,42.015275,-87.664718,340,[''],1
147,Sheridan & Thorndale,41.990158,-87.655347,0,[''],1
147,Sheridan & Touhy,42.013076,-87.663476,337,[''],1
147,Sheridan & Winthrop,41.998107,-87.658445,273,"['136-North^+', '136-South^+']",2
147,State & Adams,41.879373,-87.627637,359,"['1-North^', '126-West^', '130-West^', '151-South^', '28-North^', '7-West^', 'Blue*', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*', 'Red*']",13
147,State & Madison,41.881917,-87.627702,355,"['29-North^', 'Blue*', 'Red*']",3
147,State & Van Buren,41.876834,-87.627577,359,"['10-North^', '10-South^', '130-West^', '146-North^+', '146-South^+', '148-North^+', '148-South^+', '2-North^+', '2-South^+', '29-North^', '29-South^', '36-South^', '6-South^+', '62-South^', 'Brown*', 'Orange*', 'Pink*', 'Purple*']",18
147,Washington & Wabash,41.883205,-87.625569,90,"['20-East^', '20-West^', '56-South^', '66-West^', 'J14-South^', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*', 'Red*']",11
147,Balbo & Michigan,41.873092,-87.623664,90,"['1-North^', '10-North^', '10-South^', '2-North^+', '2-South^+', '26-North^+', '26-South^+', '28-North^', '28-South^', '3-North^', '4-North^', '6-North^+', '6-South^+', 'J14-North^', 'J14-South^', 'X4-North^+']",16
147,Congress Plaza & Michigan,41.87483771,-87.62366029,31,"['126-East^', '126-West^', '143-North^+', '7-East^', '7-West^']",5
147,Foster & Marine Drive,41.97638933,-87.65231933,90,"['136-North^+', '136-South^+', '146-North^+']",3
147,Foster & Sheridan,41.976378,-87.654297,89,[''],1
147,Howard & Ashland,42.019372,-87.670923,87,[''],1
147,Howard & Bosworth,42.019293,-87.669063,69,[''],1
147,Howard & Sheridan,42.019203,-87.666496,66,[''],1
147,Michigan & Delaware,41.89927467,-87.62426683,180,"['143-North^+', '143-South^+', '148-North^+', '148-South^+']",4
147,Michigan & Erie,41.894418,-87.624303,178,"['10-North^', '125-North^+', '125-South^+', '26-North^+', '3-North^']",5
147,Michigan & Harrison,41.874702,-87.624385,176,"['1-South^', '3-South^', '4-South^', 'X4-South^+']",4
147,Michigan & Hubbard (Wrigley Bldg.),41.889919,-87.624258,189,"['120-South^+', '121-South^+', '146-South^+', '148-South^+', '66-East^', '66-West^']",6
147,Michigan & Illinois,41.8911994,-87.6242826,180,"['120-North^+', '120-South^+', '121-North^+', '121-South^+', '157-East^', '2-North^+', '29-North^', '65-East^']",8
147,Michigan & Jackson,41.87847,-87.624474,180,[''],1
147,Michigan & Lake/Randolph,41.885079,-87.624651,177,"['151-North^', '157-East^', '19-West^+', '20-East^', '66-West^']",5
147,Michigan & Monroe,41.88038,-87.624493,180,"['151-South^', 'J14-North^', 'J14-South^', 'X4-North^+', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",9
147,Michigan & Ohio,41.892697,-87.62435,180,"['125-North^+', '157-West^', '2-South^+']",3
147,Michigan & Pearson,41.897772,-87.624237,183,"['10-South^', '125-South^+']",2
147,Michigan & South Water,41.887009,-87.624634,179,"['120-North^+', '121-North^+', '146-North^+', '148-North^+', '20-East^', '4-North^', '4-South^', '6-North^+', 'X4-South^+']",9
147,Michigan & Superior,41.895914,-87.624406,180,"['26-South^+', '3-South^']",2
147,Michigan & Van Buren/Congress,41.87636,-87.624426,180,"['1-North^', '1-South^', '126-East^', '126-West^', '143-South^+', '28-North^', '28-South^', '7-East^', '7-West^']",9
147,Michigan & Washington,41.883478,-87.624567,182,"['124-West^', '157-West^', '19-West^+', '20-West^', '60-West^', '66-East^', 'Brown*', 'Green*', 'Orange*', 'Pink*', 'Purple*']",11
147,Paulina & Howard Terminal,42.0176915,-87.673156,11,"['206-East^', '206-West^', 'Purple*', 'Red*', 'Yellow*']",5
147,Sheridan & Ardmore,41.987481,-87.655371,180,['84-East^'],1
147,Sheridan & Arthur,41.999849,-87.660791,180,"['155-East^', '155-West^']",2
147,Sheridan & Balmoral,41.979885,-87.655161,180,[''],1
147,Sheridan & Berwyn,41.977927,-87.65514,180,"['146-South^+', '92-West^']",2
147,Sheridan & Birchwood,42.018093,-87.665742,163,[''],1
147,Sheridan & Broadway/Devon,41.9980632,-87.6603688,140,"['136-North^+', '136-South^+', '151-South^']",3
147,Sheridan & Bryn Mawr,41.983498,-87.655187,179,[''],1
147,Sheridan & Catalpa,41.981676,-87.655208,178,[''],1
147,Sheridan & Chase,42.013753,-87.66396,149,[''],1
147,Sheridan & Estes,42.011385,-87.662817,166,[''],1
147,Sheridan & Glenlake,41.992103,-87.655511,178,[''],1
147,Sheridan & Granville,41.994326,-87.655578,179,[''],1
147,Sheridan & Hollywood,41.985075,-87.6553,176,['84-East^'],1
147,Sheridan & Jarvis,42.015875,-87.665105,159,[''],1
147,Sheridan & Kenmore,41.998202,-87.656507,90,[''],1
147,Sheridan & Loyola (Red Line),42.001258,-87.660825,180,['Red*'],1
147,Sheridan & Lunt,42.008985,-87.662022,166,['96-West^'],1
147,Sheridan & Morse,42.007737,-87.661592,167,"['155-West^', '96-West^']",2
147,Sheridan & North Shore,42.003361,-87.660913,180,[''],1
147,Sheridan & Pratt,42.005303,-87.661005,178,['155-East^'],1
147,Sheridan & Rosemont,41.996237,-87.655622,180,[''],1
147,Sheridan & Sherwin,42.014803,-87.664612,149,[''],1
147,Sheridan & Thorndale,41.989903,-87.655447,178,[''],1
147,Sheridan & Touhy,42.01253,-87.663293,155,[''],1
147,Sheridan & Winthrop,41.998185,-87.658,90,['151-North^'],1
148,Clarendon & Belle Plaine,41.957256,-87.649737,359,[''],1
148,Clarendon & Bittersweet,41.955931,-87.649692,357,[''],1
148,Clarendon & Buena,41.958378,-87.649745,358,[''],1
148,Clarendon & Junior Terrace,41.960313,-87.6498,359,[''],1
148,Clarendon & Leland,41.967609,-87.65002,0,[''],1
148,Clarendon & Montrose,41.96228,-87.649847,359,['78-West^'],1
148,Clarendon & Sunnyside,41.96379,-87.64991,0,"['135-North^+', '135-South^+']",2
148,Clarendon & Wilson,41.965753,-87.64999,358,['78-East^'],1
148,Irving Park & Clarendon,41.954623,-87.649486,269,['80-East^'],1
148,Irving Park & Marine Drive,41.954678,-87.64574,268,"['135-North^+', '135-South^+', '136-North^+', '80-East^']",4
148,Irving Park & Pine Grove,41.95464,-87.648087,270,[''],1
148,Marine Drive & Ainslie,41.971577,-87.650367,346,[''],1
148,Marine Drive & Argyle,41.973282,-87.650946,347,[''],1
148,Marine Drive & Gunnison,41.970046,-87.64985,348,[''],1
148,Marine Drive & Lawrence,41.969551,-87.649682,346,['136-South^+'],1
148,Marine Drive & Margate,41.972404,-87.650646,346,[''],1
148,Marine Drive & Winona,41.975251,-87.651673,344,"['136-North^+', '136-South^+', '146-North^+', '146-South^+']",4
148,Michigan & Chestnut,41.898145,-87.623981,0,"['10-South^', '125-South^+']",2
148,Michigan & Delaware/Walton,41.8995372,-87.6240194,214,"['143-North^+', '143-South^+', '147-North^+', '147-South^+', '151-North^', '151-South^']",6
148,Michigan & Grand,41.8917195,-87.6240417,251,"['157-East^', '2-North^+']",2
148,Michigan & Hubbard (Tribune Bldg.),41.89002082,-87.62402627,270,"['120-North^+', '120-South^+', '121-North^+', '121-South^+', '66-East^', '66-West^']",6
148,Michigan & Huron,41.894823,-87.624082,0,"['10-North^', '125-North^+', '125-South^+', '26-North^+', '26-South^+', '3-North^', '3-South^']",7
148,Michigan & Ontario,41.893189,-87.624075,0,"['125-North^+', '157-West^', '2-South^+']",3
148,Michigan & South Water,41.886528,-87.624407,358,"['120-North^+', '121-North^+', '143-North^+', '143-South^+', '147-South^+', '151-North^', '157-East^', '157-West^', '20-East^', '26-North^+', '26-South^+', '3-North^', '3-South^', '4-North^', '4-South^', '6-North^+', '66-East^', '66-West^', 'X4-South^+']",19
